"Eff_Date","Course_ID","Offer_Nbr","Contact_Hours_YN","Contact_Hours","Restriction_YN","Restriction","Avail_NAWD","Quota_YN","Quota","Pre-Requisite_YN","Pre-Requisite","Co-Requisite_YN","Co-Requisite","Assumed_Knowl_YN","Assumed_Knowl","Incompatible_YN","Incompatible","Assessment_YN","Assessment","Biennial_Course_YN","Biennial_Course"
"01/01/2017","105924","1","Y","Up to 5 hours per week","Y","Not suitable for BCompSc or BEng(Software Engineering) students","Y","N","","Y","At least a C- in both SACE Stage 2 Mathematical Studies and SACE Stage 2 Specialist Mathematics; or a 3 in International Baccalaureate Mathematics HL; or MATHS 1013","N","","N","","Y","STATS 1000, STATS 1004, STATS 1504, ECON 1008","Y","assessment 30%, exam 70%","N",""
"01/01/2017","105925","1","N","","N","","N","N","","N","","N","","N","","N","","Y","Written report or thesis","N",""
"01/01/2017","105926","1","N","","N","","N","N","","N","","N","","N","","N","","Y","Written report or thesis","N",""
"01/01/2017","105929","1","Y","Up to 3 hours per week","N","","N","N","","Y","MATHS 2103 or APP MTH 3001","N","","Y","Knowledge of linear programming, such as would be obtained in APP MTH 2105","N","","Y","Ongoing assessment 30%, exam 70%","N",""
"01/01/2017","105930","1","Y","Up to 3 hours per week","N","","N","N","","Y","MATHS 2103 or APP MTH 3001","N","","Y","Knowledge of linear programming such as would be obtained from APP MTH 2105","N","","Y","Ongoing assessment 30%, final exam 70%","N",""
"01/01/2017","105931","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Pass in four courses in Mathematics including Mathematics IA + 1B or equivalent","N","","N","","N","","N","","N",""
"01/01/2017","105932","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Pass in four courses in Mathematics including Mathematics IA + 1B or equivalent","N","","N","","N","","N","","N",""
"01/01/2017","105933","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Pass in four courses of Science over a range of Science topics","N","","N","","N","","Y","essay, unit of work, online tasks, designing pracs & investigations","N",""
"01/01/2017","105934","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Pass in four courses of Science over a range of science topics","N","","N","","N","","Y","essay, unit of work, online tasks, designing pracs & investigations","N",""
"01/01/2017","105937","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Physics","N","","N","","N","","Y","Essay, unit of work, online tasks, designing pracs & investigations","N",""
"01/01/2017","105938","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Physics","N","","N","","N","","Y","Essay, unit of work, online tasks, designing pracs & investigations","N",""
"01/01/2017","105939","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of English literature","N","","N","","N","","N","","N",""
"01/01/2017","105940","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of English literature","N","","N","","N","","N","","N",""
"01/01/2017","105941","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Mathematics","N","","N","","N","","N","","N",""
"01/01/2017","105942","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Mathematics","N","","N","","N","","N","","N",""
"01/01/2017","105943","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students with the approval of the Program Coordinator","N","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","105944","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students with the approval of the Program Coordinator","N","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","105945","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Spanish language","N","","N","","N","","N","","N",""
"01/01/2017","105946","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Spanish language","N","","N","","N","","N","","N",""
"01/01/2017","105947","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of an appropriate Language","N","","N","","N","","N","","N",""
"01/01/2017","105948","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of an appropriate Language","N","","N","","N","","N","","N",""
"01/01/2017","105949","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Vietnamese language","N","","N","","N","","N","","N",""
"01/01/2017","105950","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Vietnamese language","N","","N","","N","","N","","N",""
"01/01/2017","105951","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Modern Greek language","N","","N","","N","","Y","Practical assignments, essays","N",""
"01/01/2017","105952","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Modern Greek language","N","","N","","N","","Y","Practical assignments, essays","N",""
"01/01/2017","105955","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Major in Psychology or equivalent","N","","N","","N","","Y","Practical assignments & essays","N",""
"01/01/2017","105956","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Major in Psychology or equivalent","N","","N","","N","","Y","Practical assignments & essays","N",""
"01/01/2017","105959","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Agricultural Science","N","","N","","N","","N","","N",""
"01/01/2017","105960","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to GradDipEd students only","N","N","","Y","Pass in 6 courses of Agricultural Science","N","","N","","N","","N","","N",""
"01/01/2017","105961","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Planning and Teaching","Y","Available to Grad Dip Ed students only","N","N","","Y","None","N","","N","","Y","EDUC 6517A","N","","N",""
"01/01/2017","105962","1","Y","2 hours per week, in addition to a 2 hour common lecture focussing on Assessment and Reporting","Y","Available to Grad Dip Ed students only","N","N","","Y","None","N","","N","","Y","EDUC 6517B","N","","N",""
"01/01/2017","105963","1","Y","up to 6 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 2008, ELEC ENG 2011, ELEC ENG 3028","Y","ELEC ENG 4037","Y","Written exam, test, computer labs and project work","N",""
"01/01/2017","105964","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 3034 or ELEC ENG 4046 or equivalent","Y","ELEC ENG 4033","Y","Examination and assignments","N",""
"01/01/2017","105965","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","Completion of at least two years of an engineering degree program","N","","Y","Project work, assignments","N",""
"01/01/2017","105966","1","Y","up to 7 hours per week, typically 4 hours per week","N","","Y","N","","N","","N","","Y","COMP SCI 2000","Y","ELEC ENG 3022","Y","written exam, computer exercises, quiz","N",""
"01/01/2017","105968","1","Y","Up to 7 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 3021","N","","Y","Quizzes, practicals and tutorial","N",""
"01/01/2017","105969","1","Y","Up to 4 hours per week","N","","N","N","","N","","N","","Y","ELEC ENG 1009 or ELEC ENG 1010,  ELEC ENG 2008","N","","Y","Written exam and quizzes","N",""
"01/01/2017","105971","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 3033,  COMP SCI 1008 COMP SCI 1009","N","","Y","Examination (50%) and assignments (50%)","N",""
"01/01/2017","105972","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 1009 or ELEC ENG 1010,  ELEC ENG 2008","N","","Y","Quizzes and practicals","N",""
"01/01/2017","105973","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 3033","N","","Y","Examination and assignment","N",""
"01/01/2017","105974","1","Y","Up to 4 hours per week","N","","N","N","","N","","N","","Y","Completion of at least two years of an engineering degree","Y","ELEC ENG 4038 and STATS 4001","Y","Project work and assignments","N",""
"01/01/2017","105975","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 2007, Fourier transforms, Matlab, basic electromagnetics","N","","Y","Examination: 70%, Assignments & Quizzes: 30%","Y","Offered in even years"
"01/01/2017","105978","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 1009 or ELEC ENG 1010,  ELEC ENG 2008 or equivalent","N","","Y","Quizzes and practicals","N",""
"01/01/2017","105979","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 2007, MATHS 2201, MATHS 2202 or equivalent","Y","ELEC ENG 3033","Y","Examination, Quizzes, Tutorials and  Practical","N",""
"01/01/2017","105980","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 3033","N","","Y","Examination and assignment","N",""
"01/01/2017","105981","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 1009 and ELEC ENG 1010 or equivalent","Y","ELEC ENG 3031","Y","Quizzes and practical assignments","N",""
"01/01/2017","105982","1","Y","300 hrs project work and research skill development","N","","N","N","","N","","N","","Y","ELEC ENG 7057 or equivalent: experience in professional & academic communication  & analytical thinking","Y","ELEC ENG 7077A/B, ELEC ENG 7078A/B","Y","Performance during project work, assessment of written reports, seminar presentations","N",""
"01/01/2017","105983","1","Y","300 hrs project work","N","","N","N","","Y","ELEC ENG 7076A in preceding semester","N","","Y","ELEC ENG 7057 or equivalent: experience in professional & academic communication  & analytical thinking","Y","ELEC ENG 7077A/B, ELEC ENG 7078A/B","Y","Performance during project work, assessment of written reports, seminar presentations","N",""
"01/01/2017","105984","1","Y","300 hrs project work","N","","N","N","","Y","ELEC ENG 7077A in preceding semester","N","","Y","ELEC ENG 7057 or equivalent: experience in professional & academic communication  & analytical thinking","Y","ELEC ENG 7076A/B, ELEC ENG 7078A/B","Y","Performance during project work, assessment of written reports, seminar presentations","N",""
"01/01/2017","105985","1","Y","300 hrs project work and research skill development","N","","N","N","","N","","N","","Y","ELEC ENG 7057 or equivalent: experience in professional & academic communication  & analytical thinking","Y","ELEC ENG 7076A/B, ELEC ENG 7078A/B","Y","Performance during project work, assessment of written reports, seminar presentations","N",""
"01/01/2017","105986","1","Y","Up to 3 hours per week","N","","Y","N","","Y","ACCTING 7019, CORPFIN 7005, COMMERCE 7033, ECON 7200","N","","N","","N","","Y","Exam/assignments/tests/tutorial work as prescribed at first lecture","N",""
