"Term","Course_ID","Offer_Nbr","Class_Nbr","Section","Enrl_Stat","Class_Stat","Assoc","Session","Auto_Enrol","Auto_Enr_2","Class_Type","Cap_Enrl","Tot_Enrl","Comb_Sects_ID","Combined_Sect_Cap_Enrl","Combined_Sect_Tot_Enrl"
"3733","109155","1","30221","LE01","Open","Active","10","1","","","Enrolment","30","17","","",""
"3733","108633","1","30058","SE01","Open","Active","10","1","","","Enrolment","4","2","","",""
"3720","105899","1","20321","LE01","Open","Active","10","1","","","Enrolment","20","7","","",""
"3710","104139","1","15737","01NT","Open","Active","1","1","","","Enrolment","20","0","","",""
"3742","100164","4","40314","01NA","Open","Active","1","1","","","Enrolment","45","11","","",""
"3710","001724","1","10196","LE01","Closed","Active","10","1","","","Enrolment","20","20","","",""
"3720","108002","1","20581","WR01","Open","Active","10","1","","","Enrolment","20","9","","",""
"3720","106116","1","21418","PR01","Open","Active","10","1","","","Enrolment","36","21","","",""
"3742","106695","2","40325","01EX","Open","Active","1","1","","","Enrolment","10","6","","",""
"3720","108149","2","26079","01BR","Open","Active","1","1","","","Enrolment","200","98","","",""
"3710","104583","1","14992","TU06","Open","Active","15","1","LE01","SG06","Enrolment","30","29","","",""
"3720","100164","1","23635","TU08","Open","Active","10","1","","","Enrolment","27","26","","",""
"3720","105487","1","25678","01NT","Open","Active","1","1","","","Enrolment","20","2","","",""
"3720","102307","1","23955","LA03","Open","Active","10","1","","","Enrolment","72","70","","",""
"3720","104254","1","20367","TU06","Closed","Active","10","1","","","Enrolment","21","21","","",""
"3720","108675","1","24334","TU05","Closed","Active","10","1","","","Enrolment","30","30","","",""
"3720","106538","1","23191","ST02","Open","Active","10","1","LE01","","Enrolment","24","23","","",""
"3710","103641","1","10289","LE01","Open","Active","10","1","","","Enrolment","30","19","","",""
"3720","008954","3","24834","LE01","Open","Active","10","1","","","Enrolment","15","0","","",""
"3720","108366","1","23738","WR10","Open","Active","20","1","LE01","","Enrolment","20","18","","",""
"3720","106185","1","23385","PR07","Open","Active","16","FY2","LE07","SE07","Enrolment","90","71","","",""
"3710","108494","1","16362","01NT","Open","Active","1","FY1","","","Enrolment","20","16","","",""
"3710","016142","1","13154","TU10","Closed","Active","10","FY1","LE01","","Enrolment","11","11","","",""
"3710","102303","1","14039","LA02","Open","Active","10","1","","","Enrolment","74","72","","",""
"3720","108347","1","26124","01NT","Open","Active","1","TYD","","","Enrolment","25","0","","",""
"3710","105985","1","15433","LE01","Open","Active","10","FY1","","","Enrolment","20","8","","",""
"3710","102454","1","15618","THE","Open","Active","1","1","","","Enrolment","200","151","","",""
"3720","102339","1","24135","TU02","Open","Active","10","1","","","Enrolment","20","14","","",""
"3710","108982","1","16472","01NT","Closed","Stop Enrl","1","1","","","Enrolment","30","0","","",""
"3720","008570","1","20082","CB12","Closed","Active","10","FY2","LE01","","Enrolment","11","11","","",""
"3720","108432","1","28477","01WT","Open","Active","1","TYB","","","Enrolment","20","0","","",""
"3720","008097","1","25221","TU19","Closed","Active","12","FY2","LE03","","Enrolment","4","4","","",""
"3720","100503","1","25421","01HO","Open","Active","1","1","","","Enrolment","40","38","","",""
"3720","009517","1","25388","01NT","Open","Active","1","1","","","Enrolment","10","0","","",""
"3720","107462","1","25872","01NT","Closed","ToBeCancel","1","FY2","","","Enrolment","50","0","","",""
"3710","103654","1","15682","01NT","Open","Active","1","1","","","Enrolment","25","9","","",""
"3720","103315","1","25521","01NT","Open","Active","1","FY2","","","Enrolment","10","6","","",""
"3710","009036","1","15502","01NT","Open","Active","1","1","","","Enrolment","10","7","","",""
"3720","103451","1","25529","01NT","Open","Active","1","1","","","Enrolment","60","0","","",""
"3720","108711","1","23414","TU08","Closed","Active","10","1","","","Enrolment","25","25","","",""
"3720","105476","1","25674","01NT","Open","Active","1","1","","","Enrolment","20","8","","",""
"3720","003253","1","23524","TU06","Closed","Active","10","FY2","LE01","","Enrolment","7","7","","",""
"3710","108674","1","10345","TU08","Closed","Active","10","1","","","Enrolment","22","22","","",""
"3710","018078","1","10084","CB09","Open","Active","10","FY1","LE01","","Enrolment","10","9","","",""
"3710","018097","1","12620","TU15","Open","Tentative","10","FY1","","","Enrolment","4","0","","",""
"3720","100444","1","25414","TRF","Open","Active","1","1","","","Enrolment","200","0","","",""
"3720","106764","1","20196","JP01","Open","Active","10","1","","","Enrolment","10","1","","",""
"3720","109038","1","21388","SE01","Open","Active","10","1","LE01","","Enrolment","50","43","","",""
"3710","107172","1","11100","SE01","Closed","Active","10","1","","","Enrolment","24","24","","",""
"3720","106327","1","22134","SE01","Open","Active","10","1","","","Enrolment","30","12","","",""
"3715","108034","1","95135","01NT","Closed","Active","1","1","","","Enrolment","0","18","","",""
"3710","005543","1","11037","TU01","Open","Active","10","1","","","Enrolment","33","30","","",""
"3710","105994","1","10739","LE01","Open","Active","10","1","","","Enrolment","19","13","","",""
"3720","102232","1","22764","TU08","Open","Active","10","1","","","Enrolment","47","39","","",""
"3710","103494","1","15669","THE","Open","Active","1","1","","","Enrolment","100","3","","",""
"3720","104247","1","24145","TU02","Closed","Active","10","1","","","Enrolment","25","25","","",""
"3720","104592","1","22798","LE01","Open","Active","10","1","","","Enrolment","190","138","","",""
"3720","105877","1","21919","SG06","Open","Active","16","1","LE01","TU06","Enrolment","24","23","","",""
"3720","108027","1","26063","01NT","Closed","Active","1","1","","","Enrolment","0","0","","",""
"3715","105714","1","95121","01NT","Open","Active","1","1","","","Enrolment","50","0","","",""
"3720","108418","1","26157","01WT","Open","Active","1","FM1","","","Enrolment","20","1","","",""
"3720","108707","1","26299","01NT","Closed","Active","1","1","","","Enrolment","0","14","","",""
"3720","104245","1","24240","TU05","Closed","Active","10","1","","","Enrolment","25","25","","",""
"3710","108456","1","16328","01WT","Open","Active","1","TYA","","","Enrolment","20","0","","",""
"3710","108510","1","16376","01NT","Open","Active","1","TYA","","","Enrolment","20","0","","",""
"3710","101593","1","15588","THE","Open","Active","1","1","","","Enrolment","100","33","","",""
"3736","009101","4","33057","01NA","Open","Active","1","1","","","Enrolment","20","0","","",""
"3710","104446","1","10222","LE01","Open","Active","10","1","","","Enrolment","116","92","","",""
"3733","106161","1","30046","SE01","Open","Active","10","1","","","Enrolment","20","15","","",""
"3720","108281","1","28737","LE01","Open","Active","10","1","","","Enrolment","20","9","","",""
"3710","101399","1","11431","TU02","Closed","Active","10","1","","","Enrolment","25","25","","",""
"3720","107601","1","25939","THE","Open","Active","1","1","","","Enrolment","100","1","","",""
"3710","106954","1","15927","01NT","Open","Active","1","FM2","","","Enrolment","50","0","","",""
"3739","108821","1","36262","WR01","Open","Active","10","1","","","Enrolment","20","18","","",""
"3720","109109","1","28702","TU01","Open","Active","10","FY2","","","Enrolment","32","14","","",""
"3720","105370","1","23607","LE01","Open","Active","10","1","","","Enrolment","220","149","","",""
"3710","108713","1","14360","TU07","Closed","Active","10","1","","","Enrolment","23","23","","",""
"3710","103657","1","15685","01EX","Open","Active","1","1","","","Enrolment","20","9","","",""
"3710","108511","1","16377","01NT","Open","Active","1","TYD","","","Enrolment","20","0","","",""
"3720","102234","1","24366","TU01","Closed","Active","10","1","","","Enrolment","22","22","","",""
"3720","108167","1","26083","THE","Open","Active","1","1","","","Enrolment","100","8","","",""
"3720","107840","1","25996","THE","Open","Active","1","1","","","Enrolment","100","1","","",""
"3720","106280","1","20702","LE01","Closed","Active","10","1","","","Enrolment","0","0","","",""
"3710","102454","1","18978","THE","Open","Active","1","RTX","","","Enrolment","100","1","","",""
"3720","108150","1","20177","TE03","Open","Active","10","1","","","Enrolment","10","0","","",""
"3710","102961","1","19156","THE","Open","Active","1","RTX","","","Enrolment","100","1","","",""
"3720","108670","1","24177","TU12","Closed","Active","10","1","","","Enrolment","25","25","","",""
"3720","104142","1","25614","01NT","Open","Active","1","1","","","Enrolment","35","0","","",""
"3720","104958","1","25627","TRF","Open","Active","1","1","","","Enrolment","100","0","","",""
"3742","108896","1","40059","LE01","Open","Active","10","1","TU01","","Enrolment","10","7","","",""
"3710","013241","1","10069","CB10","Closed","Active","10","FY1","LE01","","Enrolment","10","10","","",""
"3710","108981","1","10295","WR01","Closed","ToBeCancel","10","1","","","Enrolment","45","0","","",""
"3720","105424","1","25670","01NT","Open","Active","1","1","","","Enrolment","50","0","","",""
"3720","104991","1","23160","SE09","Open","Active","18","1","","","Enrolment","28","26","","",""
"3720","003643","1","23576","LE01","Open","Active","10","1","","","Enrolment","175","105","","",""
"3720","108437","1","26176","01WT","Open","Active","1","FY2","","","Enrolment","20","0","","",""
"3720","002137","1","21801","PR07","Closed","Active","10","1","LE01","","Enrolment","40","40","","",""
"3720","108752","1","23102","SE01","Open","Active","10","FY2","","","Enrolment","70","43","","",""
"3744","105761","1","42095","LE01","Open","Active","10","1","TU01","","Enrolment","5","1","","",""
"3710","107762","1","16103","01EX","Open","Active","1","1","","","Enrolment","3","1","","",""
"3720","105056","1","23490","SE01","Closed","Active","10","1","","","Enrolment","30","30","","",""
"3710","108607","1","10755","LE01","Open","Active","10","1","WR01","","Enrolment","20","5","","",""
"3720","005230","1","20860","LE01","Open","Active","10","1","","","Enrolment","25","20","","",""
"3710","103719","1","15697","THE","Open","Active","1","1","","","Enrolment","100","0","","",""
"3720","104341","1","24730","LE01","Open","Active","10","1","PR01","","Enrolment","50","49","","",""
"3710","104995","1","10693","SE07","Open","Active","10","1","","","Enrolment","30","29","","",""
"3720","100164","1","23013","TU02","Open","Active","10","1","","","Enrolment","27","25","","",""
"3742","108673","2","40343","01NA","Open","Active","1","1","","","Enrolment","35","14","","",""
"3710","104691","1","12150","LE01","Open","Active","10","1","","","Enrolment","70","62","","",""
"3720","109077","1","20627","LE01","Open","Active","10","1","","","Enrolment","10","0","","",""
"3720","105877","2","28467","SG07","Closed","Stop Enrl","10","1","LE01","","Enrolment","0","0","","",""
"3710","108053","1","10992","LE01","Open","Active","10","1","","","Enrolment","84","68","","",""
"3710","105402","1","14310","TU11","Closed","Active","10","1","","","Enrolment","26","26","","",""
"3710","109005","1","11322","SE01","Closed","Active","10","1","","","Enrolment","0","0","","",""
"3720","103259","1","28913","TU15","Closed","Tentative","10","1","","","Enrolment","18","0","","",""
"3720","108388","1","26141","01NT","Open","Active","1","TYD","","","Enrolment","25","9","","",""
"3710","107746","1","16095","01NT","Open","Active","1","1","","","Enrolment","100","1","","",""
"3720","108325","1","21448","SU01","Open","Active","10","1","","","Enrolment","15","6","","",""
"3710","007806","1","10770","SE01","Open","Active","10","1","","","Enrolment","20","5","","",""
"3720","108670","1","24187","TU02","Open","Active","10","1","","","Enrolment","20","18","","",""
"3742","108925","1","40006","TU09","Open","Active","10","1","LE01","SE01","Enrolment","9","6","","",""
"3710","106535","1","13357","ST02","Closed","Active","10","1","LE01","","Enrolment","23","23","","",""
"3742","105772","1","40153","LE01","Open","Active","10","1","TU01","","Enrolment","10","5","","",""
"3710","107214","1","15965","01NT","Open","Active","1","1","","","Enrolment","10","3","","",""
"3720","102244","1","23848","TU07","Closed","Active","10","1","","","Enrolment","18","18","","",""
"3720","108459","1","26198","01WT","Open","Active","1","FY2","","","Enrolment","20","0","","",""
"3739","107599","1","36048","PR01","Closed","Active","10","1","","","Enrolment","30","30","","",""
"3710","104558","1","11026","WR01","Open","Active","10","1","","","Enrolment","80","33","","",""
"3720","106529","1","21862","TU01","Closed","Active","10","1","LE01","","Enrolment","26","26","","",""
"3720","107867","1","26005","01NT","Open","Active","1","1","","","Enrolment","3","0","","",""
"3720","103666","1","25568","01EX","Open","Active","1","1","","","Enrolment","20","5","","",""
"3720","108149","1","24792","TU10","Open","Active","10","1","","","Enrolment","23","22","","",""
"3715","106670","1","95130","01NT","Open","Active","1","1","","","Enrolment","10","0","","",""
"3710","108166","1","16215","THE","Open","Active","1","1","","","Enrolment","100","30","","",""
"3720","107356","1","23469","LE01","Open","Active","10","1","","","Enrolment","10","3","","",""
"3710","108289","1","11941","LE01","Open","Active","10","1","","","Enrolment","30","17","","",""
"3705","102351","1","92040","LE01","Open","Active","10","1","","","Enrolment","60","44","","",""
"3705","009786","2","92137","TU06","Open","Active","10","1","","","Enrolment","20","19","","",""
"3710","107872","1","16144","01WT","Open","Active","1","1","","","Enrolment","25","19","","",""
"3710","108404","1","13610","CL02","Closed","Active","10","1","","","Enrolment","11","11","","",""
"3720","104246","1","24151","TU06","Closed","Stop Enrl","10","1","","","Enrolment","22","0","","",""
