"Eff_Date","Course_ID","Offer_Nbr","Acad_Group","Subject","Catalogue","Approved","Campus","Sch_Print","Cat_Print","Print","Acad_Org","Career","Schedule_Course","Band_ID","Rq_Group","Discp_Grp_Cd","Field_of_Ed_Cd"
"01/01/2017","107135","1","ARTS","GSSA","2100","A","NTRCE","N","N","N","SOCIALINQ","UGRD","N","1","002253","0299","090301"
"01/01/2017","107135","2","ARTS","GSSA","2100EX","A","EXT","N","N","N","SOCIALINQ","UGRD","N","1","002253","0299","090301"
"01/01/2017","107137","1","ARTS","GSSA","2102","A","NTRCE","N","N","N","SOCIALINQ","UGRD","N","1","002254","0299","090313"
"01/01/2017","107138","1","ARTS","GSSA","2103","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","","0299","090313"
"01/01/2017","107140","1","ARTS","GSSA","2105","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","002257","0299","090313"
"01/01/2017","107140","2","ARTS","GSSA","2105EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","N","1","002257","0299","090313"
"01/01/2017","107142","1","ARTS","GSSA","2108","A","NTRCE","N","N","N","SOCIALINQ","UGRD","N","1","002259","0299","100701"
"01/01/2017","107142","2","ARTS","GSSA","2108EX","A","EXT","N","N","N","SOCIALINQ","UGRD","N","1","002259","0299","100701"
"01/01/2017","107143","1","ARTS","GSSA","2109","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","002260","0299","090301"
"01/01/2017","107143","2","ARTS","GSSA","2109EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","N","1","002260","0299","090301"
"01/01/2017","107144","1","ARTS","GSSA","2110","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","002261","0299","090301"
"01/01/2017","107148","1","ARTS","GSSA","1000TRCR","A","","N","N","N","SOCIALINQ","UGRD","N","1","","0299","000009"
"01/01/2017","107149","1","ARTS","POLIS","2132EX","A","EXT","Y","Y","Y","POLITICS","UGRD","N","1","002300","0206","090100"
"01/01/2017","107150","1","ARTS","GSSA","2000","A","","N","N","N","SOCIALINQ","UGRD","N","1","","0299","000009"
"01/01/2017","107151","1","ARTS","GSSA","2000TRCR","A","","N","N","N","SOCIALINQ","UGRD","N","1","","0299","000009"
"01/01/2017","107152","1","ARTS","GSSA","2002TRCR","A","","N","N","N","SOCIALINQ","UGRD","N","1","","0299","000009"
"01/01/2017","107153","1","ARTS","GSSA","3000TRCR","A","","N","N","N","SOCIALINQ","UGRD","N","1","","0299","000009"
"01/01/2017","107155","1","ARTS","ARTS","1007","A","NTRCE","Y","Y","Y","ARTS","UGRD","Y","1","","0105","100799"
"01/01/2017","107157","1","ARTS","LING","5112","A","NTRCE","Y","Y","Y","LINGUISTIC","PGCW","Y","1","","0105","091521"
"01/01/2017","107158","1","ARTS","LING","5113","A","NTRCE","Y","Y","Y","LINGUISTIC","PGCW","Y","1","","0105","091521"
"01/01/2017","107159","1","ARTS","LING","5114","A","NTRCE","Y","Y","Y","LINGUISTIC","PGCW","N","1","","0105","091521"
"01/01/2017","107160","1","ARTS","MDIA","2210","A","TTG","Y","Y","Y","MEDIA","UGRD","Y","1","001878","0299","100700"
"01/01/2017","107161","1","ARTS","MDIA","2211","A","TTG","Y","Y","Y","MEDIA","UGRD","Y","1","001878","0299","100700"
"01/01/2017","107163","1","ARTS","MDIA","2216","A","TTG","Y","Y","Y","MEDIA","UGRD","Y","1","001878","0299","100700"
"01/01/2017","107164","1","ARTS","MDIA","2217","A","TTG","Y","Y","Y","MEDIA","UGRD","Y","1","001878","0299","100700"
"01/01/2017","107165","1","ARTS","MDIA","3318","A","TTG","Y","Y","Y","MEDIA","UGRD","Y","1","001878","0299","100700"
"01/01/2017","107166","1","ARTS","MDIA","3328","A","NTRCE","Y","Y","Y","MEDIA","UGRD","Y","1","","0299","100700"
"01/01/2017","107167","1","ARTS","MDIA","2214","A","TTG","Y","Y","Y","MEDIA","UGRD","Y","1","001878","0299","100700"
"01/01/2017","107168","1","ARTS","MDIA","2212","A","TTG","Y","Y","Y","MEDIA","UGRD","Y","1","001878","0299","100700"
"01/01/2017","107169","1","ARTS","MDIA","2213","A","TTG","Y","Y","Y","MEDIA","UGRD","Y","1","001878","0299","100700"
"01/01/2017","107170","1","ARTS","MDIA","3316","A","TTG","Y","Y","Y","MEDIA","UGRD","Y","1","001878","0299","100700"
"01/01/2017","107171","1","ARTS","MDIA","3330","A","NTRCE","Y","Y","Y","MEDIA","UGRD","Y","1","002475","0299","100700"
"01/01/2017","107172","1","ARTS","MDIA","3329","A","NTRCE","Y","Y","Y","MEDIA","UGRD","Y","1","001878","0299","100700"
"01/01/2017","107174","1","ARTS","POLIS","2134","A","NTRCE","Y","Y","Y","POLITICS","UGRD","N","1","","0206","090101"
"01/01/2017","107175","1","ARTS","POLIS","2135","A","NTRCE","N","N","N","POLITICS","UGRD","N","1","002244","0206","090101"
"01/01/2017","107176","1","ARTS","POLIS","5027","A","NTRCE","N","N","N","POLITICS","PGCW","N","1","","0206","090101"
"01/01/2017","107179","1","ARTS","CRWR","2013","A","NTRCE","N","N","N","ENGLISH","UGRD","N","1","","0101","091523"
"01/01/2017","107180","1","ARTS","ENGL","2103","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","N","1","","0101","091523"
"01/01/2017","107182","1","ARTS","GEOG","5046","A","NTRCE","N","N","N","GEOG&ENV","PGCW","N","1","","0202","090309"
"01/01/2017","107183","1","ARTS","GEOG","5045","A","NTRCE","N","N","N","GEOG&ENV","PGCW","N","2","","0202","050900"
"01/01/2017","107184","1","ARTS","GSSA","2019","A","NTRCE","N","N","N","SOCIALINQ","UGRD","N","1","","0299","090313"
"01/01/2017","107184","2","ARTS","GSSA","2019EX","A","EXT","N","N","N","SOCIALINQ","UGRD","N","1","","0299","090313"
"01/01/2017","107185","1","ARTS","ANTH","4002","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0207","090303"
"01/01/2017","107186","1","ARTS","GSSA","2018","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","","0299","090313"
"01/01/2017","107186","2","ARTS","GSSA","2018EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","N","1","","0299","090313"
"01/01/2017","107187","1","ARTS","ANTH","4001","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0207","090303"
"01/01/2017","107188","1","ARTS","ANTH","4003","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0207","090303"
"01/01/2017","107189","1","ARTS","HIST","1108","A","NTRCE","Y","Y","Y","HISTORY","UGRD","Y","1","","0102","090305"
"01/01/2017","107190","1","ARTS","ASIA","4001","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","Y","1","","0105","099900"
"01/01/2017","107191","1","ARTS","HIST","2087","A","NTRCE","Y","Y","Y","HISTORY","UGRD","N","1","","0102","090305"
"01/01/2017","107192","1","ARTS","ASIA","4002","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","Y","1","","0105","099999"
"01/01/2017","107193","1","ARTS","ASIA","4003","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","Y","1","","0105","099900"
"01/01/2017","107194","1","ARTS","CLAS","4001","A","NTRCE","Y","Y","Y","CLASSICS","UGRD","Y","1","","0199","090399"
"01/01/2017","107195","1","ARTS","HIST","2088","A","NTRCE","N","N","N","HISTORY","UGRD","N","1","","0102","090305"
"01/01/2017","107196","1","ARTS","CLAS","4002","A","NTRCE","Y","Y","Y","CLASSICS","UGRD","Y","1","","0199","090399"
"01/01/2017","107197","1","ARTS","CLAS","4003","A","NTRCE","Y","Y","Y","CLASSICS","UGRD","Y","1","","0199","090399"
"01/01/2017","107198","1","ARTS","CRWR","4001","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","","0101","091501"
"01/01/2017","107199","1","ARTS","CRWR","4002","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","","0101","091501"
"01/01/2017","107200","1","ARTS","CRWR","4003","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","","0101","091501"
"01/01/2017","107201","1","ARTS","DEVT","4001","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0199","090399"
"01/01/2017","107202","1","ARTS","DEVT","4002","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0199","090399"
"01/01/2017","107203","1","ARTS","DEVT","4003","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0199","090399"
"01/01/2017","107204","1","ARTS","ENGL","4001","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","","0101","091500"
"01/01/2017","107205","1","ARTS","ENGL","4002","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","N","1","","0101","091500"
"01/01/2017","107206","1","ARTS","ENGL","4003","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","","0101","091500"
"01/01/2017","107207","1","ARTS","FREN","4001","A","NTRCE","Y","Y","Y","FRENCHSTUD","UGRD","Y","1","","0105","091505"
"01/01/2017","107208","1","ARTS","FREN","4002","A","NTRCE","Y","Y","Y","FRENCHSTUD","UGRD","Y","1","","0105","091505"
"01/01/2017","107209","1","ARTS","FREN","4003","A","NTRCE","Y","Y","Y","FRENCHSTUD","UGRD","Y","1","","0105","091505"
"01/01/2017","107210","1","ARTS","FREN","4004","A","NTRCE","Y","Y","Y","FRENCHSTUD","UGRD","Y","1","","0105","091505"
"01/01/2017","107211","1","ARTS","FREN","4005A","A","NTRCE","Y","Y","Y","FRENCHSTUD","UGRD","Y","1","","0105","091505"
"01/01/2017","107212","1","ARTS","HIST","1109","A","NTRCE","Y","Y","Y","HISTORY","UGRD","Y","1","","0102","090305"
"01/01/2017","107213","1","ARTS","GEOG","4001","A","NTRCE","Y","Y","Y","GEOG&ENV","UGRD","Y","1","","0202","090309"
"01/01/2017","107214","1","ARTS","GEOG","4002","A","NTRCE","Y","Y","Y","GEOG&ENV","UGRD","Y","1","","0202","090309"
"01/01/2017","107215","1","ARTS","GEOG","4003","A","NTRCE","Y","Y","Y","GEOG&ENV","UGRD","Y","1","","0202","090309"
"01/01/2017","107216","1","ARTS","GERM","4003","A","NTRCE","Y","Y","Y","GERMANSTUD","UGRD","Y","1","","0105","091503"
"01/01/2017","107218","1","ARTS","GSSA","4001","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","","0299","090399"
"01/01/2017","107219","1","ARTS","GSSA","4002","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","","0299","090399"
"01/01/2017","107220","1","ARTS","GSSA","4003","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","","0299","090399"
"01/01/2017","107221","1","ARTS","HIST","4001","A","NTRCE","Y","Y","Y","HISTORY","UGRD","Y","1","","0102","090305"
"01/01/2017","107222","1","ARTS","HIST","4002","A","NTRCE","Y","Y","Y","HISTORY","UGRD","Y","1","","0102","090305"
"01/01/2017","107223","1","ARTS","HIST","4003","A","NTRCE","Y","Y","Y","HISTORY","UGRD","Y","1","","0102","090305"
"01/01/2017","107224","1","ARTS","LING","4008","A","NTRCE","Y","Y","Y","LINGUISTIC","UGRD","Y","1","","0105","091500"
"01/01/2017","107225","1","ARTS","LING","4009","A","NTRCE","Y","Y","Y","LINGUISTIC","UGRD","N","1","","0105","091500"
"01/01/2017","107227","1","ARTS","MDIA","4001","A","NTRCE","Y","Y","Y","MEDIA","UGRD","Y","1","","0299","100700"
"01/01/2017","107228","1","ARTS","MDIA","4002","A","NTRCE","Y","Y","Y","MEDIA","UGRD","Y","1","","0299","100700"
"01/01/2017","107229","1","ARTS","MDIA","4003","A","NTRCE","Y","Y","Y","MEDIA","UGRD","Y","1","","0299","100700"
"01/01/2017","107230","1","ARTS","PHIL","4001","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","Y","1","","0103","091701"
"01/01/2017","107231","1","ARTS","PHIL","4002","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","Y","1","","0103","091701"
"01/01/2017","107232","1","ARTS","PHIL","4003","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","Y","1","","0103","091701"
"01/01/2017","107233","1","ARTS","PHIL","4004","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","Y","1","","0103","091701"
"01/01/2017","107235","1","ARTS","PHIL","4006","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","Y","1","","0103","091701"
"01/01/2017","107236","1","ARTS","POLIS","4001","A","NTRCE","Y","Y","Y","POLITICS","UGRD","N","1","","0206","090100"
"01/01/2017","107237","1","ARTS","POLIS","4002","A","NTRCE","Y","Y","Y","POLITICS","UGRD","N","1","","0206","090100"
"01/01/2017","107238","1","ARTS","POLIS","4003","A","NTRCE","Y","Y","Y","POLITICS","UGRD","Y","1","","0206","090100"
"01/01/2017","107239","1","ARTS","SPAN","4001","A","NTRCE","Y","Y","Y","SPANISH","UGRD","Y","1","","0105","091505"
"01/01/2017","107240","1","ARTS","SPAN","4002","A","NTRCE","Y","Y","Y","SPANISH","UGRD","Y","1","","0105","091505"
"01/01/2017","107241","1","ARTS","SPAN","4003","A","NTRCE","Y","Y","Y","SPANISH","UGRD","Y","1","","0105","091505"
"01/01/2017","107242","1","CON","MUSPFPED","7003","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0605","100101"
"01/01/2017","107250","1","CON","MUSCOMP","3001","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0604","100101"
"01/01/2017","107251","1","CON","MUSCOMP","3002","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0604","100101"
"01/01/2017","107264","1","MATH","MATHS","1015","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002241","0501","010100"
"01/01/2017","107265","1","MATH","MATHS","3020","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","","0501","010100"
"01/01/2017","107267","1","ENG","CHEM ENG","4059","A","NTRCE","Y","Y","Y","CHEMENG","UGRD","Y","2","","0701","030301"
"01/01/2017","107269","1","CON","MUSJAZZ","3001","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0605","100101"
"01/01/2017","107270","1","CON","MUSHONS","4001","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0604","100101"
"01/01/2017","107271","1","CON","MUSJAZZ","3002","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0605","100101"
"01/01/2017","107273","1","CON","MUSHONS","4002","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0604","100101"
"01/01/2017","107275","1","ENG","CHEM ENG","4058","A","NTRCE","Y","Y","Y","CHEMENG","UGRD","Y","2","","0701","030301"
"01/01/2017","107276","1","CON","MUSCLASS","4200B","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0605","100101"
"01/01/2017","107278","1","CON","MUSCOMP","4100A","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","N","1","","0604","100101"
"01/01/2017","107279","1","CON","MUSCOMP","4100B","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","N","1","","0604","100101"
"01/01/2017","107281","1","ARTS","ARTH","2003","A","NTRCE","N","N","N","ARTHIST","UGRD","N","1","","0102","090305"
"01/01/2017","107282","1","CON","MUSCOMP","4200A","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","N","1","","0604","100101"
"01/01/2017","107283","1","CON","MUSCOMP","4200B","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","N","1","","0604","100101"
"01/01/2017","107301","1","CON","MUSSUPST","3120","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","N","1","","0605","100101"
"01/01/2017","107306","1","MED","NURSING","7213","A","NTRCE","Y","Y","Y","CLINNURSE","PGCW","Y","5A","","0803","060300"
"01/01/2017","107307","1","DENT","DENT","7280","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107309","1","CON","MUSICOL","3001","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0605","100101"
"01/01/2017","107310","1","CON","MUSICOL","3002","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0605","100101"
"01/01/2017","107311","1","DENT","DENT","7212A","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107314","1","DENT","DENT","7222A","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107315","1","DENT","DENT","7232A","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107316","1","DENT","DENT","7242A","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107317","1","DENT","DENT","7252A","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107318","1","DENT","DENT","7262A","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107319","1","DENT","DENT","7272A","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107323","1","DENT","DENT","7212B","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107324","1","DENT","DENT","7242B","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107332","1","CON","MUSVET","1750","A","NTRCE","Y","N","Y","ELDERCON","VETS","N","1","","0605","100101"
"01/01/2017","107333","1","CON","MUSVET","1751","A","NTRCE","Y","N","Y","ELDERCON","VETS","N","1","","0605","100101"
"01/01/2017","107334","1","DENT","DENT","5005AHO","A","HOSP","Y","Y","Y","DENTAL","UGRD","Y","3","002325","0807","060701"
"01/01/2017","107335","1","DENT","DENT","5005BHO","A","HOSP","Y","Y","Y","DENTAL","UGRD","Y","3","002325","0807","060701"
"01/01/2017","107340","1","DENT","DENT","7222B","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107341","1","DENT","DENT","7232B","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107342","1","DENT","DENT","7262B","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107343","1","DENT","DENT","7272B","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","107344","1","LAW","LAW","3542","A","NTRCE","Y","Y","Y","LAWS","ULAW","Y","3","","0906","090900"
"01/01/2017","107345","1","LAW","LAW","3543","A","NTRCE","Y","Y","Y","LAWS","ULAW","N","3","","0906","090900"
"01/01/2017","107347","1","MED","NURSING","1110NA","A","NGA","Y","Y","Y","CLINNURSE","UGRD","Y","5A","","0803","060300"
"01/01/2017","107348","1","MED","NURSING","1111NA","A","NGA","Y","Y","Y","CLINNURSE","UGRD","Y","5A","","0803","060300"
"01/01/2017","107349","1","MATH","COMP SCI","4403","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","N","2","002428","0503","020113"
"01/01/2017","107350","1","MATH","COMP SCI","7403","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","N","2","","0503","020113"
"01/01/2017","107351","1","MATH","APP MTH","3021","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","","0501","010101"
"01/01/2017","107352","1","MATH","APP MTH","3022","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","","0501","010101"
"01/01/2017","107353","1","MATH","APP MTH","3023","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","","0501","010101"
"01/01/2017","107354","1","MATH","APP MTH","7035","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","Y","2","","0501","010101"
"01/01/2017","107355","1","MATH","APP MTH","7106","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","Y","2","","0501","010101"
"01/01/2017","107356","1","MATH","APP MTH","7107","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","Y","2","","0501","010101"
"01/01/2017","107359","1","P&CE","ESL"," 104","A","NTRCE","Y","Y","Y","P&CONTED","NAWD","Y","1","","","091501"
"01/01/2017","107360","1","P&CE","ESL"," 105","A","NTRCE","Y","Y","Y","P&CONTED","NAWD","Y","1","","","091501"
"01/01/2017","107361","1","PROF","PROF","7773","A","NTRCE","Y","Y","Y","PROFFO","PGCW","N","3","","","080311"
"01/01/2017","107364","1","EDUC","EDUC","7061ANA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","107365","1","EDUC","EDUC","7061BNA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","107366","1","EDUC","EDUC","7062ANA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","107367","1","EDUC","EDUC","7062BNA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","107368","1","EDUC","EDUC","7062CNA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","107369","1","EDUC","EDUC","7062DNA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","107378","1","ARTS","ANTH","4004A","A","NTRCE","N","N","N","ANTHROPLGY","UGRD","Y","1","","0207","090303"
"01/01/2017","107379","1","ARTS","ANTH","4004B","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0207","090303"
"01/01/2017","107380","1","SCI","SCIENCE","1200","A","NTRCE","Y","Y","Y","SCIFO","UGRD","N","2","","0499","019999"
"01/01/2017","107381","1","LAW","LAW","7168","A","NTRCE","Y","Y","Y","LAWS","PGCW","N","3","","0906","090900"
"01/01/2017","107382","1","LAW","LAW","7170","A","NTRCE","Y","Y","Y","LAWS","PGCW","Y","3","","0906","090909"
"01/01/2017","107383","1","LAW","LAW","2563","A","NTRCE","Y","Y","Y","LAWS","ULAW","Y","3","","0906","090900"
"01/01/2017","107384","1","SCI","PHYSICS","7560","A","NTRCE","Y","Y","Y","SCHPHYSCI","PGCW","N","2","","0403","061301"
"01/01/2017","107386","1","ARTS","ASIA","4004A","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","Y","1","","0105","099900"
"01/01/2017","107387","1","ARTS","ASIA","4004B","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","Y","1","","0105","099900"
"01/01/2017","107388","1","ARTS","CLAS","4004A","A","NTRCE","Y","Y","Y","CLASSICS","UGRD","Y","1","","0199","090399"
"01/01/2017","107389","1","ARTS","CLAS","4004B","A","NTRCE","Y","Y","Y","CLASSICS","UGRD","Y","1","","0199","090399"
"01/01/2017","107390","1","ARTS","ENGL","4004B","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","","0101","091501"
"01/01/2017","107391","1","ARTS","CRWR","4004A","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","","0101","109900"
"01/01/2017","107392","1","SCI","OENOLOGY","3515WT","A","WAITE","Y","Y","Y","SCHAG&WINE","UGRD","Y","2","","1101","050303"
"01/01/2017","107393","1","ARTS","CRWR","4004B","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","","0101","109900"
"01/01/2017","107394","1","ARTS","DEVT","4004A","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0199","090399"
"01/01/2017","107395","1","ARTS","DEVT","4004B","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0199","090399"
"01/01/2017","107396","1","ARTS","ENGL","4004A","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","","0101","091500"
"01/01/2017","107397","1","ARTS","EUST","4001","A","NTRCE","Y","Y","Y","FRENCHSTUD","UGRD","N","1","","0104","091500"
"01/01/2017","107398","1","ARTS","EUST","4002","A","NTRCE","Y","Y","Y","FRENCHSTUD","UGRD","N","1","","0104","091500"
